,message,category
8615,"IEF196I         2 IEFC001I PROCEDURE INIT WAS EXPANDED USING SYSTEM
",5
8616,"IEF196I IEF236I ALLOC. FOR INIT INIT
",9
8617,"IEF196I           XX*** START OF SPECIFICATIONS
",7
8618,"IEF196I           XX*    FUNCTION: The INIT procedure is used to start
",5
8619,"IEF196I           XX*
",7
8620,"IEF196I           XX*
",7
8621,"IEF196I ******* 00703800
",5
8622,"IEF196I           XX*
",7
8623,"IEF196I                */ 00750000
",5
8624,"IEF196I                   01746200
",5
8625,"IEF196I           XX* INIT     - C - Removed the DPRTY=12 parameter
",5
8626,"IEF196I from the EXEC         01759600
",5
8627,"IEF196I           XX*                statement. This parameter is
",5
8628,"IEF196I obsolete.        @P2A   01768500
",5
8629,"IEF196I
",7
8630,"IEF196I XX**************************************************************
",7
8631,"IEF196I ******  01777400
",5
8632,"IEF196I  STMT NO. MESSAGE
",5
8633,"IEF196I         2 IEFC001I PROCEDURE INIT WAS EXPANDED USING SYSTEM
",5
8634,"IEF196I LIBRARY SYS1.IBM.PROCLIB
",5
8635,"IEF196I         3 XXIEFPROC   EXEC   PGM=IEFIIC
",5
8636,"IEF196I            @p2C   01788700
",5
8637,"IEF196I         4 XXIEFINDMY  DD     DUMMY
",5
8638,"IEF196I                   01800000
",5
8639,"IEF196I IEFA111I INIT IS USING THE FOLLOWING JOB RELATED SETTINGS:
",5
8640,"IEF196I          SWA=BELOW,TIOT SIZE=64K,DSENQSHR=DISALLOW,GDGBIAS=JOB
",5
8641,"IEF196I IEF236I ALLOC. FOR INIT INIT
",9
8642,"IEF196I IEF237I DMY  ALLOCATED TO IEFINDMY
",5
8643,"IWM034I PROCEDURE INIT STARTED FOR SUBSYSTEM JES2 398
",9
8644,"ICH70001I TWSA     LAST ACCESS AT 00:13:13 ON WEDNESDAY, MARCH 13, 2019
",5
8645,"$HASP373 G0IS005B STARTED - WLM INIT  - SRVCLASS BATWLMHI - SYS CP1D
",9
8646,"ICH70001I TWSA     LAST ACCESS AT 00:13:26 ON WEDNESDAY, MARCH 13, 2019
",5
8647,"$HASP373 G0ES005B STARTED - WLM INIT  - SRVCLASS BATWLMHI - SYS CP1D
",9
8648,"ICH70001I TWSA     LAST ACCESS AT 00:13:26 ON WEDNESDAY, MARCH 13, 2019
",5
8649,"$HASP373 G0GS005B STARTED - WLM INIT  - SRVCLASS BATWLMHI - SYS CP1D
",9
8650,"IEF196I         1 //INIT     JOB MSGLEVEL=1
",5
8651,"IEF196I         2 //STARTING EXEC INIT
",5
8652,"IEF196I
",7
8653,"IEF196I XX**************************************************************
",7
8654,"IEF196I ******/ 00050000
",5
8655,"IEF196I           XX*** START OF SPECIFICATIONS
",7
8656,"IEF196I ****************************************/ 00075000
",5
8657,"IEF196I           XX*
",7
8658,"IEF196I                */ 00100000
",5
8659,"IEF196I           XX*    PROCEDURE NAME : INIT
",7
8660,"IEF196I                */ 00150000
",5
8661,"IEF196I           XX*
",7
8662,"IEF196I                */ 00200000
",5
8663,"IEF196I           XX*    FUNCTION: The INIT procedure is used to start
",5
8664,"IEF196I the MVS     @p2C*/ 00236600
",5
8665,"IEF196I           XX*              by calling the module IEFIIC.
",5
8666,"IEF196I            @p2C*/ 00273200
",5
8667,"IEF196I           XX*
",7
8668,"IEF196I                */ 00309800
",5
8669,"IEF196I           XX* PROPRIETARY STATEMENT:
",7
8670,"IEF196I                 * 00346400
",5
8671,"IEF196I           XX*
",7
8672,"IEF196I                 * 00383200
",5
8673,"IEF196I           XX* LICENSED MATERIALS - PROPERTY OF IBM
",5
8674,"IEF196I                 * 00429000
",5
8675,"IEF196I         1 //INIT     JOB MSGLEVEL=1
",5
8676,"IEF196I         2 //STARTING EXEC INIT
",5
8677,"IEF196I           XX*
",7
8678,"IEF196I           XX*    FUNCTION: The INIT procedure is used to start
",5
8679,"IEF196I           XX* PROPRIETARY STATEMENT:
",7
8680,"IEF196I           XX* THIS MACRO IS ""RESTRICTED MATERIALS OF IBM""
",5
8681,"IEF196I           XX* STATUS= HBB7708
",7
8682,"IEF196I ******* 00703800
",5
8683,"IEF196I                */ 00850000
",5
8684,"IEF196I            @p2A*/ 00873400
",5
8685,"IEF196I            @p2A*/ 00897000
",5
8686,"IEF196I            @p2A*/ 00920700
",5
8687,"IEF196I            @p2A*/ 00944400
",5
8688,"IEF196I            @p2A*/ 00968100
",5
8689,"IEF196I            @p2A*/ 00991800
",5
8690,"IEF196I           XX*
",7
8691,"IEF196I *****************************************/ 01300000
",5
8692,"IEF196I           XX*    $P1= PUX0016 HBB6605 970527 PDTN: Relieve SWA
",5
8693,"IEF196I                */ 01687500
",5
8694,"IEF196I           XX*                statement causes an allocation to
",5
8695,"IEF196I           XX*                under the initiatior's task.
",5
8696,"IEF196I
",7
8697,"IEF196I         4 XXIEFINDMY  DD     DUMMY
",5
8698,"IEF196I         2 //STARTING EXEC INIT
",5
8699,"IEF196I           XX*    PROCEDURE NAME : INIT
",7
8700,"IEF196I           XX*
",7
8701,"IEF196I           XX* THIS MACRO IS ""RESTRICTED MATERIALS OF IBM""
",5
8702,"IEF196I           XX*
",7
8703,"IEF196I           XX*
",7
8704,"IEF196I           XX*
",7
8705,"IEF196I           XX**** END OF SPECIFICATIONS
",7
8706,"IEF196I           XX*
",7
8707,"IEF196I           XX*    $P2= PYN0834 HBB7708 030601 PDOO: Remove
",5
8708,"IEF196I ******/ 01700000
",5
8709,"IEF196I be done shortly    01715500
",5
8710,"IEF196I allocation was done   01733800
",5
8711,"IEF196I from the EXEC         01759600
",5
8712,"IEF196I  STMT NO. MESSAGE
",5
8713,"IEF196I         1 //INIT     JOB MSGLEVEL=1
",5
8714,"IEF196I ****************************************/ 00075000
",5
8715,"IEF196I                */ 00200000
",5
8716,"IEF196I                */ 00309800
",5
8717,"IEF196I                 * 00429000
",5
8718,"IEF196I                 * 00566400
",5
8719,"IEF196I XX***END_OF_PROPRIETARY_STATEMENT*******************************
",7
8720,"IEF196I           XX*
",7
8721,"IEF196I           XX*  DSECT NAME:       N/A
",7
8722,"IEF196I           XX*     Length:        N/A
",7
8723,"IEF196I           XX*                        Auxiliary Storage: N/A
",7
8724,"IEF196I           XX*                        Data Space:        N/A
",7
8725,"IEF196I           XX*  CREATED BY:       N/A
",7
8726,"IEF196I           XX*  METHOD OF ACCESS: N/A
",7
8727,"IEF196I           XX*  END OF EXTERNAL CLASSIFICATION:
",7
8728,"IEF196I           XX*
",7
8729,"IEF196I           XX*01* CHANGE ACTIVITY:
",5
8730,"IEF196I           XX*
",7
8731,"IEF196I
",7
8732,"IEF196I dummy DD           01709400
",5
8733,"IWM034I PROCEDURE INIT STARTED FOR SUBSYSTEM JES2 492
",9
8734,"IEF196I ****************************************/ 00075000
",5
8735,"IEF196I           XX* THIS MACRO IS ""RESTRICTED MATERIALS OF IBM""
",5
8736,"IEF196I                 * 00474800
",5
8737,"IEF196I           XX* 5694-A01 (C) COPYRIGHT IBM CORP. 1987, 2003
",5
8738,"IEF196I
",7
8739,"IEF196I                */ 00850000
",5
8740,"IEF196I            @L8A*/ 00881200
",5
8741,"IEF196I           XX*                        Data Space:        N/A
",7
8742,"IEF196I            @p2A*/ 00968100
",5
8743,"IEF196I           XX*
",7
8744,"IEF196I                */ 01150000
",5
8745,"IEF196I           XX*
",7
8746,"IEF196I fragmentation   */ 01662500
",5
8747,"IEF196I
",7
8748,"IEF196I           XX*                statement causes an allocation to
",5
8749,"IEF196I           XX*                        Auxiliary Storage: N/A
",7
8750,"IEF196I            @p2A*/ 00920700
",5
8751,"IEF196I           XX*                        Subpool:           N/A
",7
8752,"IEF196I            @p2A*/ 00928600
",5
8753,"IEF196I           XX*                        Key:               N/A
",7
8754,"IEF196I            @p2A*/ 00936500
",5
8755,"IEF196I           XX*                        Data Space:        N/A
",7
8756,"IEF196I            @p2A*/ 00944400
",5
8757,"IEF196I           XX*                        Residency:         N/A
",7
8758,"IEF196I            @p2A*/ 00952300
",5
8759,"IEF196I           XX*  SIZE:             N/A
",7
8760,"IEF196I            @p2A*/ 00960200
",5
8761,"IEF196I           XX*  CREATED BY:       N/A
",7
8762,"IEF196I            @p2A*/ 00968100
",5
8763,"IEF196I           XX*  POINTED TO BY:    N/A
",7
8764,"IEF196I            @p2A*/ 00976000
",5
8765,"IEF196I           XX*  SERIALIZATION:    N/A
",7
8766,"IEF196I            @p2A*/ 00983900
",5
8767,"IEF196I           XX*  METHOD OF ACCESS: N/A
",7
8768,"IEF196I            @p2A*/ 00991800
",5
8769,"IEF196I           XX*
",7
8770,"IEF196I                */ 01000000
",5
8771,"IEF196I           XX*  EXTERNAL CLASSIFICATION:  PSPI
",5
8772,"IEF196I            @p2A*/ 01050000
",5
8773,"IEF196I           XX*  END OF EXTERNAL CLASSIFICATION:
",7
8774,"IEF196I            @p2A*/ 01100000
",5
8775,"IEF196I           XX*
",7
8776,"IEF196I                */ 01150000
",5
8777,"IEF196I           XX*  DISTRIBUTION LIBRARY: SYS1.PROCLIB
",5
8778,"IEF196I                */ 01687500
",5
8779,"IEF196I           XX*                otherwise occur when a dynamic
",5
8780,"IEF196I           XX*  DSECT NAME:       N/A
",7
8781,"IEF196I XX**************************************************************
",7
8782,"IEF196I           XX*    PROCEDURE NAME : INIT
",7
8783,"IEF196I           XX*              by calling the module IEFIIC.
",5
8784,"IEF196I           XX*
",7
8785,"IEF196I           XX* 5694-A01 (C) COPYRIGHT IBM CORP. 1987, 2003
",5
8786,"IEF196I           XX*
",7
8787,"IEF196I                */ 00750000
",5
8788,"IEF196I            @p2A*/ 00857800
",5
8789,"IEF196I            @L8A*/ 00881200
",5
8790,"IEF196I            @p2A*/ 00904900
",5
8791,"IEF196I            @p2A*/ 00928600
",5
8792,"IEF196I            @p2A*/ 00952300
",5
8793,"IEF196I            @p2A*/ 00976000
",5
8794,"IEF196I                */ 01000000
",5
8795,"IEF196I           XX*  DISTRIBUTION LIBRARY: SYS1.PROCLIB
",5
8796,"IEF196I                */ 01550000
",5
8797,"IEF196I           XX*
",7
8798,"IEF196I XX**************************************************************
",7
8799,"IEF196I           XX*                after the initiator address space
",5
8800,"IEF196I           XX*
",7
8801,"IEF196I ******  01777400
",5
8802,"IEF196I IEFA111I INIT IS USING THE FOLLOWING JOB RELATED SETTINGS:
",5
8803,"IEF196I XX**************************************************************
",7
8804,"IEF196I           XX*
",7
8805,"IEF196I           XX* PROPRIETARY STATEMENT:
",7
8806,"IEF196I           XX* 5694-A01 (C) COPYRIGHT IBM CORP. 1987, 2003
",5
8807,"IEF196I
",7
8808,"IEF196I           XX*  EXTERNAL CLASSIFICATION:  PSPI
",5
8809,"IEF196I           XX*  DISTRIBUTION LIBRARY: SYS1.PROCLIB
",5
8810,"IEF196I           XX*
",7
8811,"IEF196I           XX*    $P1= PUX0016 HBB6605 970527 PDTN: Relieve SWA
",5
8812,"IEF196I           XX*
",7
8813,"IEF196I                   01703300
",5
8814,"IEF196I is started.        01721600
",5
8815,"IEF196I            @P1A   01739900
",5
8816,"IEF196I obsolete.        @P2A   01768500
",5
8817,"IEF196I LIBRARY SYS1.IBM.PROCLIB
",5
8818,"IEF196I          SWA=BELOW,TIOT SIZE=64K,DSENQSHR=DISALLOW,GDGBIAS=JOB
",5
8819,"IEF196I
",7
8820,"IEF196I                */ 00100000
",5
8821,"IEF196I the MVS     @p2C*/ 00236600
",5
8822,"IEF196I                 * 00346400
",5
8823,"IEF196I                 * 00474800
",5
8824,"IEF196I                 * 00612200
",5
8825,"IEF196I           XX*
",7
8826,"IEF196I           XX*  DESCRIPTIVE NAME: N/A
",7
8827,"IEF196I           XX*  EYE-CATCHER:      N/A
",7
8828,"IEF196I           XX*  STORAGE ATTRIBUTES:   Main Storage:      N/A
",5
8829,"IEF196I           XX*                        Subpool:           N/A
",7
8830,"IEF196I           XX*                        Residency:         N/A
",7
8831,"IEF196I           XX*  POINTED TO BY:    N/A
",7
8832,"IEF196I           XX*
",7
8833,"IEF196I           XX*
",7
8834,"IEF196I           XX**** END OF SPECIFICATIONS
",7
8835,"IEF196I           XX*
",7
8836,"IEF196I           XX*    $P2= PYN0834 HBB7708 030601 PDOO: Remove
",5
8837,"IEF196I ******/ 01700000
",5
8838,"IEF196I be done shortly    01715500
",5
8839,"IEF196I           XX*                after the initiator address space
",5
8840,"IEF196I is started.        01721600
",5
8841,"IEF196I           XX*                This prevents SWA fragmentation
",5
8842,"IEF196I that would           01727700
",5
8843,"IEF196I           XX*                otherwise occur when a dynamic
",5
8844,"IEF196I allocation was done   01733800
",5
8845,"IEF196I           XX*                under the initiatior's task.
",5
8846,"IEF196I            @P1A   01739900
",5
8847,"IEF196I           XX*
",7
8848,"IEF196I                   01746200
",5
8849,"IEF196I           XX* INIT     - C - Removed the DPRTY=12 parameter
",5
8850,"IEF196I from the EXEC         01759600
",5
8851,"IEF196I           XX*                statement. This parameter is
",5
8852,"IEF196I obsolete.        @P2A   01768500
",5
8853,"IEF196I
",7
8854,"IEF196I XX**************************************************************
",7
8855,"IEF196I ******  01777400
",5
8856,"IEF196I  STMT NO. MESSAGE
",5
8857,"IEF196I         2 IEFC001I PROCEDURE INIT WAS EXPANDED USING SYSTEM
",5
8858,"IEF196I LIBRARY SYS1.IBM.PROCLIB
",5
8859,"IEF196I         3 XXIEFPROC   EXEC   PGM=IEFIIC
",5
8860,"IEF196I            @p2C   01788700
",5
8861,"IEF196I         4 XXIEFINDMY  DD     DUMMY
",5
8862,"IEF196I                   01800000
",5
8863,"IEF196I IEFA111I INIT IS USING THE FOLLOWING JOB RELATED SETTINGS:
",5
8864,"IEF196I          SWA=BELOW,TIOT SIZE=64K,DSENQSHR=DISALLOW,GDGBIAS=JOB
",5
8865,"IEF196I IEF236I ALLOC. FOR INIT INIT
",9
8866,"IEF196I IEF237I DMY  ALLOCATED TO IEFINDMY
",5
8867,"IEF196I         2 //STARTING EXEC INIT
",5
8868,"IEF196I                */ 00100000
",5
8869,"IEF196I           XX*
",7
8870,"IEF196I ******* 00703800
",5
8871,"IEF196I            @p2A*/ 00857800
",5
8872,"IEF196I            @p2A*/ 00889100
",5
8873,"IEF196I           XX*     Length:        N/A
",7
8874,"IEF196I           XX*  END OF EXTERNAL CLASSIFICATION:
",7
8875,"IEF196I                */ 01250000
",5
8876,"IEF196I           XX*
",7
8877,"IEF196I obsolete DPRTY   @P2A*/ 01681200
",5
8878,"IEF196I                   01703300
",5
8879,"IEF196I that would           01727700
",5
8880,"IEF196I from the EXEC         01759600
",5
8881,"IEF196I LIBRARY SYS1.IBM.PROCLIB
",5
8882,"IEF196I IEF237I DMY  ALLOCATED TO IEFINDMY
",5
8883,"IEF196I ****************************************/ 00075000
",5
8884,"IEF196I the MVS     @p2C*/ 00236600
",5
8885,"IEF196I                 * 00383200
",5
8886,"IEF196I                 * 00566400
",5
8887,"IEF196I           XX*  COMPONENT: Initiator (SC1B6)
",5
8888,"IEF196I            @p2C*/ 00800000
",5
8889,"IEF196I           XX*
",7
8890,"IEF196I                */ 00850000
",5
8891,"IEF196I           XX*  DESCRIPTIVE NAME: N/A
",7
8892,"IEF196I            @p2A*/ 00857800
",5
8893,"IEF196I           XX*  MACRO NAME:       N/A
",7
8894,"IEF196I            @p2A*/ 00865600
",5
8895,"IEF196I           XX*  DSECT NAME:       N/A
",7
8896,"IEF196I            @p2A*/ 00873400
",5
8897,"IEF196I           XX*  EYE-CATCHER:      N/A
",7
8898,"IEF196I            @L8A*/ 00881200
",5
8899,"IEF196I           XX*     Offset:        N/A
",7
8900,"IEF196I            @p2A*/ 00889100
",5
8901,"IEF196I           XX*     Length:        N/A
",7
8902,"IEF196I            @p2A*/ 00897000
",5
8903,"IEF196I           XX*  STORAGE ATTRIBUTES:   Main Storage:      N/A
",5
8904,"IEF196I            @p2A*/ 00904900
",5
8905,"IEF196I           XX*                        Virtual Storage:   N/A
",7
8906,"IEF196I            @p2A*/ 00912800
",5
8907,"IEF196I           XX*                        Auxiliary Storage: N/A
",7
8908,"IEF196I            @p2A*/ 00920700
",5
8909,"IEF196I           XX*                        Subpool:           N/A
",7
8910,"IEF196I            @p2A*/ 00928600
",5
8911,"IEF196I           XX*                        Key:               N/A
",7
8912,"IEF196I            @p2A*/ 00936500
",5
8913,"IEF196I           XX*                        Data Space:        N/A
",7
8914,"IEF196I            @p2A*/ 00944400
",5
8915,"IEF196I           XX*                        Residency:         N/A
",7
8916,"IEF196I            @p2A*/ 00952300
",5
8917,"IEF196I           XX*  SIZE:             N/A
",7
8918,"IEF196I            @p2A*/ 00960200
",5
8919,"IEF196I           XX*  CREATED BY:       N/A
",7
8920,"IEF196I            @p2A*/ 00968100
",5
8921,"IEF196I           XX*  POINTED TO BY:    N/A
",7
8922,"IEF196I            @p2A*/ 00976000
",5
8923,"IEF196I           XX*  SERIALIZATION:    N/A
",7
8924,"IEF196I            @p2A*/ 00983900
",5
8925,"IEF196I            @p2A*/ 01050000
",5
8926,"IEF196I                */ 01200000
",5
8927,"IEF196I                */ 01550000
",5
8928,"IEF196I fragmentation   */ 01662500
",5
8929,"IEF196I                */ 01687500
",5
8930,"IEF196I           XX* INIT     - C - Added IEFINDMY DD statement.  The
",5
8931,"IEF196I           XX*                This prevents SWA fragmentation
",5
8932,"IEF196I           XX*
",7
8933,"IEF196I
",7
8934,"IEF196I         3 XXIEFPROC   EXEC   PGM=IEFIIC
",5
8935,"IEF196I IEF236I ALLOC. FOR INIT INIT
",9
8936,"IEF196I XX**************************************************************
",7
8937,"IEF196I           XX*    PROCEDURE NAME : INIT
",7
8938,"IEF196I           XX*              by calling the module IEFIIC.
",5
8939,"IEF196I           XX*
",7
8940,"IEF196I           XX* 5694-A01 (C) COPYRIGHT IBM CORP. 1987, 2003
",5
8941,"IEF196I           XX*
",7
8942,"IEF196I                */ 00750000
",5
8943,"IEF196I            @p2A*/ 00857800
",5
8944,"IEF196I            @L8A*/ 00881200
",5
8945,"IEF196I            @p2A*/ 00904900
",5
8946,"IEF196I            @p2A*/ 00928600
",5
8947,"IEF196I            @p2A*/ 00952300
",5
8948,"IEF196I            @p2A*/ 00976000
",5
8949,"IEF196I                */ 01000000
",5
8950,"IEF196I                */ 01150000
",5
8951,"IEF196I *****************************************/ 01300000
",5
8952,"IEF196I                */ 01650000
",5
8953,"IEF196I obsolete DPRTY   @P2A*/ 01681200
",5
8954,"IEF196I           XX*
",7
8955,"IEF196I
",7
8956,"IEF196I           XX*    PROCEDURE NAME : INIT
",7
8957,"IEF196I                 * 00566400
",5
8958,"IEF196I           XX* STATUS= HBB7708
",7
8959,"IEF196I                 * 00612200
",5
8960,"IEF196I           XX*
",7
