,summary,risk,category,CDFscore
5134,"E2E:2018-09-26 21:44:36,958 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.595750831
5135,"E2E:2018-09-26 21:43:30,467 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.497687527
5136,"E2E:2018-09-26 21:44:04,472 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.520234138
5137,"E2E:2018-09-26 21:43:30,467 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.497687527
5138,"E2E:2018-09-26 21:43:48,478 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.49197861
5139,"E2E:2018-09-26 21:43:34,471 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.51965602
5140,"E2E:2018-09-26 21:44:34,474 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.575083104
5141,"E2E:2018-09-26 21:45:06,960 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.56836248
5142,"E2E:2018-09-26 21:44:18,480 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.455268102
5143,"E2E:2018-09-26 21:45:48,485 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.533097268
5144,"E2E:2018-09-26 21:45:11,476 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.476008094
5145,"E2E:2018-09-26 21:45:48,485 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.533097268
5146,"E2E:2018-09-26 21:46:30,478 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.499710941
5147,"E2E:2018-09-26 21:46:26,508 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.477597919
5148,"E2E:2018-09-26 21:46:04,479 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.56200318
5149,"E2E:2018-09-26 21:47:04,482 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.453750542
5150,"E2E:2018-09-26 21:46:18,487 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.535265212
5151,"E2E:2018-09-26 21:46:56,511 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.583393554
5152,"E2E:2018-09-26 21:46:43,821 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.597629715
5153,"E2E:2018-09-26 21:46:48,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.525943055
5154,"E2E:2018-09-26 21:45:34,477 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.557739558
5155,"E2E:2018-09-26 21:46:34,480 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.52449776
5156,"E2E:2018-09-26 21:46:18,486 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.475574505
5157,"E2E:2018-09-26 21:45:26,499 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.500361324
5158,"E2E:2018-09-26 21:45:47,587 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.574938575
5159,"E2E:2018-09-26 21:47:00,480 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.445945946
5160,"E2E:2018-09-26 21:45:36,962 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.584332996
5161,"E2E:2018-09-26 21:45:18,483 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.450715421
5162,"E2E:2018-09-26 21:45:56,506 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.573276485
5163,"E2E:2018-09-26 21:45:17,585 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.560268825
5164,"E2E:2018-09-26 21:46:36,965 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.593366093
5165,"E2E:2018-09-26 21:46:11,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.460904755
5166,"E2E:2018-09-26 21:45:13,812 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.530640266
5167,"E2E:2018-09-26 21:46:48,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.525943055
5168,"E2E:2018-09-26 21:45:18,483 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.450715421
5169,"E2E:2018-09-26 21:46:00,476 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.49335164
5170,"E2E:2018-09-26 21:46:17,588 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.554921231
5171,"E2E:2018-09-26 21:45:43,814 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.58953606
5172,"E2E:2018-09-26 21:46:48,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.525943055
5173,"E2E:2018-09-26 21:45:30,474 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.527171557
5174,"E2E:2018-09-26 21:47:06,968 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.569374187
5175,"E2E:2018-09-26 21:46:00,476 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.49335164
5176,"E2E:2018-09-26 21:46:13,816 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.591270415
5177,"E2E:2018-09-26 21:45:41,479 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.587729441
5178,"E2E:2018-09-26 21:47:00,480 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.445945946
5179,"E2E:2018-09-26 21:45:30,474 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.527171557
5180,"E2E:2018-09-26 21:45:18,483 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.450715421
5181,"E2E:2018-09-26 21:46:47,590 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.584188467
5182,"E2E:2018-09-26 21:46:41,491 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3,3,0.606229224
5183,"E2E:2018-09-26 21:46:30,478 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.499710941
5184,"E2E:2018-09-26 21:45:48,485 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.533097268
5185,"E2E:2018-09-26 21:46:18,487 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.535265212
5186,"E2E:2018-09-26 21:46:06,963 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2,3,0.554559908
5187,端到端:2017-05-26 22:00:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.428602399
5188,端到端:2017-05-01 22:25:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.314351785
5189,端到端:2017-05-07 14:05:01 ERROR CN streamsjob healthy not good!,1,1,0.042853013
5190,端到端:2017-05-05 13:40:01 ERROR CN streamsjob healthy not good!,1,1,0.129570747
5191,端到端:2017-05-27 13:55:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.462277786
5192,端到端:2017-04-23 21:15:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.144457292
5193,端到端:2017-05-07 23:25:01 ERROR CN streamsjob healthy not good!,1,1,0.271209712
5194,端到端:2017-05-06 22:20:01 ERROR CN streamsjob healthy not good!,1,1,0.220841162
5195,端到端:2017-05-17 16:05:01 ERROR OVERSEA streamsjob status not running!,20,1,0.950932216
5196,端到端:2017-05-28 04:30:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.28508455
5197,端到端:2017-04-24 06:10:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.145107675
5198,端到端:2017-05-06 13:55:01 ERROR CN streamsjob healthy not good!,1,1,0.230091054
5199,端到端:2017-05-27 00:50:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.221347015
5200,端到端:2017-04-11 08:45:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.247362336
5201,端到端:2017-04-24 10:05:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.060630149
5202,端到端:2017-04-10 21:05:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.042274895
5203,端到端:2017-04-11 11:10:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.32244544
5204,端到端:2017-04-11 10:10:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.092571181
5205,端到端:2017-04-23 13:15:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.235655442
5206,端到端:2017-05-05 05:40:01 ERROR CN streamsjob healthy not good!,1,1,0.04234716
5207,端到端:2017-05-04 16:15:01 ERROR CN streamsjob healthy not good!,1,1,0.23789565
5208,端到端:2017-04-12 02:30:02 ERROR OVERSEA streamsjob healthy not good!,2,9,0.409524498
5209,端到端:2017-05-07 13:50:02 ERROR CN streamsjob healthy not good!,1,9,0.282555283
5210,端到端:2017-05-01 17:35:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.229801995
5211,端到端:2017-05-05 11:15:01 ERROR CN streamsjob healthy not good!,1,1,0.051524787
5212,端到端:2017-04-23 15:20:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.112299465
5213,端到端:2017-04-23 07:55:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.267451944
5214,端到端:2017-05-05 18:10:02 ERROR CN streamsjob healthy not good!,1,9,0.071758925
5215,端到端:2017-05-05 22:25:01 ERROR CN streamsjob healthy not good!,1,1,0.136146842
5216,端到端:2017-05-08 02:10:02 ERROR CN streamsjob healthy not good!,1,9,0.04400925
5217,端到端:2017-05-27 16:40:02 ERROR OVERSEA streamsjob healthy not good!,2,9,0.38097991
5218,端到端:2017-05-05 13:00:01 ERROR CN streamsjob healthy not good!,1,1,0.076167076
5219,端到端:2017-05-09 12:20:01 ERROR CN streamsjob healthy not good!,1,1,0.176181529
5220,端到端:2017-05-04 16:10:02 ERROR CN streamsjob healthy not good!,1,9,0.222503252
5221,端到端:2017-05-01 22:15:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.246567423
5222,端到端:2017-05-26 22:50:02 ERROR OVERSEA streamsjob healthy not good!,2,9,0.342896372
5223,端到端:2017-05-27 00:00:02 ERROR OVERSEA streamsjob healthy not good!,2,9,0.477381124
5224,端到端:2017-05-05 06:50:02 ERROR CN streamsjob healthy not good!,1,9,0.028761382
5225,端到端:2017-05-07 01:50:02 ERROR CN streamsjob healthy not good!,1,9,0.103989016
5226,端到端:2017-04-11 08:15:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.168376933
5227,端到端:2017-04-18 15:15:01 ERROR OVERSEA streamsjob healthy not good!,2,7,0.565833213
5228,端到端:2017-05-02 06:00:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.009322156
5229,端到端:2017-04-11 00:45:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.156019656
5230,端到端:2017-04-23 16:30:02 ERROR OVERSEA streamsjob healthy not good!,2,7,0.384520885
5231,端到端:2017-04-12 02:50:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.121982946
5232,端到端:2017-04-24 11:05:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.055643879
5233,端到端:2017-05-06 13:20:02 ERROR CN streamsjob healthy not good!,1,9,0.146842029
5234,端到端:2017-05-04 18:50:02 ERROR CN streamsjob healthy not good!,1,9,0.29144385
5235,端到端:2017-04-11 05:10:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.039456569
5236,端到端:2017-05-01 20:35:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.11555138
5237,端到端:2017-05-02 01:35:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.150093944
5238,端到端:2017-05-04 19:55:01 ERROR CN streamsjob healthy not good!,1,1,0.261381703
5239,端到端:2017-05-06 02:20:02 ERROR CN streamsjob healthy not good!,1,9,0.009611215
5240,端到端:2017-05-07 00:45:01 ERROR CN streamsjob healthy not good!,1,1,0.197499639
5241,端到端:2017-04-11 12:30:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.21990172
5242,端到端:2017-05-05 22:55:01 ERROR CN streamsjob healthy not good!,1,1,0.128197716
5243,端到端:2017-05-26 23:25:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.406706171
5244,端到端:2017-04-18 15:50:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.284361902
5245,端到端:2017-05-01 20:05:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.010550658
5246,端到端:2017-05-05 00:05:01 ERROR CN streamsjob healthy not good!,1,1,0.020017344
5247,端到端:2017-05-27 19:15:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.395577396
5248,端到端:2017-05-02 01:05:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.018355254
5249,端到端:2017-05-08 02:40:02 ERROR CN streamsjob healthy not good!,1,9,0.084116202
5250,端到端:2017-04-12 10:05:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.055138026
5251,端到端:2017-05-06 23:45:01 ERROR CN streamsjob healthy not good!,1,1,0.243893626
5252,端到端:2017-05-09 07:10:01 ERROR CN streamsjob healthy not good!,1,1,0.051307992
5253,端到端:2017-04-24 03:10:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.285518138
5254,端到端:2017-05-02 04:45:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.078840873
5255,端到端:2017-05-07 23:50:02 ERROR CN streamsjob healthy not good!,1,9,0.285012285
5256,端到端:2017-05-27 03:10:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.274895216
5257,端到端:2017-05-06 12:55:01 ERROR CN streamsjob healthy not good!,1,1,0.253504842
5258,端到端:2017-05-09 09:10:01 ERROR CN streamsjob healthy not good!,1,1,0.10102616
5259,端到端:2017-05-09 08:10:02 ERROR CN streamsjob healthy not good!,1,9,0.105651106
5260,端到端:2017-05-02 11:00:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.061425061
5261,端到端:2017-05-02 10:00:01 ERROR OVERSEA streamsjob healthy not good!,1,9,0.024786819
5262,端到端:2017-04-23 23:25:01 ERROR OVERSEA streamsjob healthy not good!,2,7,0.550729874
5263,端到端:2017-05-06 23:25:01 ERROR CN streamsjob healthy not good!,1,1,0.245049863
5264,端到端:2017-05-26 18:05:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.131738691
5265,端到端:2017-05-27 00:15:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.350917763
5266,端到端:2017-05-08 01:00:01 ERROR CN streamsjob healthy not good!,1,1,0.081225611
5267,端到端:2017-05-08 00:00:02 ERROR CN streamsjob healthy not good!,2,9,0.45765284
5268,端到端:2017-04-11 14:55:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.205448764
5269,端到端:2017-05-27 08:05:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.157609481
5270,端到端:2017-04-11 23:05:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.030784795
5271,端到端:2017-05-07 06:55:01 ERROR CN streamsjob healthy not good!,1,1,0.115334586
5272,端到端:2017-04-11 02:00:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.023558318
5273,端到端:2017-05-27 21:55:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.381485764
5274,端到端:2017-05-26 23:55:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.396661367
5275,端到端:2017-05-01 23:30:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.224671195
5276,端到端:2017-05-02 06:40:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.021390374
5277,端到端:2017-05-06 13:45:01 ERROR CN streamsjob healthy not good!,1,1,0.241003035
5278,端到端:2017-05-02 09:05:01 ERROR OVERSEA streamsjob healthy not good!,1,9,0.003468709
5279,端到端:2017-05-05 06:10:02 ERROR CN streamsjob healthy not good!,1,9,0.006576095
5280,端到端:2017-05-06 04:15:01 ERROR CN streamsjob healthy not good!,1,1,0.077395577
5281,端到端:2017-04-12 04:45:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.106229224
5282,端到端:2017-05-06 19:55:01 ERROR CN streamsjob healthy not good!,1,1,0.215999422
5283,端到端:2017-05-27 07:20:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.179288915
5284,端到端:2017-05-07 06:45:01 ERROR CN streamsjob healthy not good!,1,1,0.125162596
5285,端到端:2017-03-27 17:00:01 ERROR OVERSEA streamsjob status not running!,78,0,0.987209134
5286,端到端:2017-04-23 14:55:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.279086573
5287,端到端:2017-05-05 18:05:01 ERROR CN streamsjob healthy not good!,1,1,0.041335453
5288,端到端:2017-04-10 21:40:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.147636942
5289,端到端:2017-04-10 20:40:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.192874693
5290,端到端:2017-05-06 17:45:01 ERROR CN streamsjob healthy not good!,1,1,0.245266657
5291,端到端:2017-05-05 00:45:01 ERROR CN streamsjob healthy not good!,1,1,0.059473912
5292,端到端:2017-05-01 23:00:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.236378089
5293,端到端:2017-05-06 06:05:01 ERROR CN streamsjob healthy not good!,1,1,0.073276485
5294,端到端:2017-05-05 19:45:01 ERROR CN streamsjob healthy not good!,1,1,0.086500939
5295,端到端:2017-04-11 00:35:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.116418558
5296,端到端:2017-05-05 13:35:01 ERROR CN streamsjob healthy not good!,1,1,0.073421015
5297,端到端:2017-04-12 04:15:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.063737534
5298,端到端:2017-05-05 22:40:01 ERROR CN streamsjob healthy not good!,1,1,0.171845642
5299,端到端:2017-04-23 08:25:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.319916173
5300,端到端:2017-05-07 19:00:02 ERROR CN streamsjob healthy not good!,1,9,0.207327649
5301,端到端:2017-05-27 02:40:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.089319266
5302,端到端:2017-05-26 14:45:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.385388062
5303,端到端:2017-04-11 11:30:01 ERROR OVERSEA streamsjob healthy not good!,2,7,0.37462061
5304,端到端:2017-04-11 10:30:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.132172279
5305,端到端:2017-05-07 18:40:02 ERROR CN streamsjob healthy not good!,1,9,0.285951727
5306,端到端:2017-05-26 18:10:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.324685648
5307,端到端:2017-04-11 15:25:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.156959098
5308,端到端:2017-05-05 02:50:02 ERROR CN streamsjob healthy not good!,1,9,0.008527244
5309,端到端:2017-05-05 06:35:01 ERROR CN streamsjob healthy not good!,1,1,0.015970516
5310,端到端:2017-05-07 21:20:01 ERROR CN streamsjob healthy not good!,1,1,0.102905044
5311,端到端:2017-05-07 18:35:01 ERROR CN streamsjob healthy not good!,1,1,0.235799971
5312,端到端:2017-04-11 13:45:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.243170978
5313,端到端:2017-05-05 00:35:01 ERROR CN streamsjob healthy not good!,1,1,0.04249169
5314,端到端:2017-04-12 03:25:01 ERROR OVERSEA streamsjob healthy not good!,2,7,0.366165631
5315,端到端:2017-04-24 04:50:02 ERROR OVERSEA streamsjob healthy not good!,1,7,0.158982512
5316,端到端:2017-05-27 15:00:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.350917763
5317,端到端:2017-03-27 17:00:01 ERROR OVERSEA streamsjob healthy not good!,3,1,0.634629282
5318,端到端:2017-04-18 16:55:01 ERROR OVERSEA streamsjob healthy not good!,2,7,0.391530568
5319,端到端:2017-05-09 13:55:01 ERROR CN streamsjob healthy not good!,1,1,0.222792311
5320,端到端:2017-05-26 22:40:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.515392398
5321,端到端:2017-04-11 23:35:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.083827143
5322,端到端:2017-04-23 09:25:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.167076167
5323,端到端:2017-05-05 17:55:01 ERROR CN streamsjob healthy not good!,1,1,0.090547767
5324,端到端:2017-05-02 09:45:01 ERROR OVERSEA streamsjob healthy not good!,1,9,0.162017633
5325,端到端:2017-05-27 07:25:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.360239919
5326,端到端:2017-04-10 20:20:02 ERROR OVERSEA streamsjob healthy not good!,2,7,0.354458737
5327,端到端:2017-05-06 00:55:01 ERROR CN streamsjob healthy not good!,1,1,0.16274028
5328,端到端:2017-05-26 21:50:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.173869056
5329,端到端:2017-05-06 13:05:01 ERROR CN streamsjob healthy not good!,1,1,0.038011273
5330,端到端:2017-04-23 08:35:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.277424483
5331,端到端:2017-05-27 14:00:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.282193959
5332,端到端:2017-05-28 03:40:02 ERROR OVERSEA streamsjob healthy not good!,2,9,0.369056222
5333,端到端:2017-05-09 12:25:01 ERROR CN streamsjob healthy not good!,1,1,0.259791877
5334,端到端:2017-05-01 14:00:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.209856916
5335,端到端:2017-05-05 17:45:01 ERROR CN streamsjob healthy not good!,1,1,0.095967625
5336,端到端:2017-05-27 13:40:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.528544587
5337,端到端:2017-04-10 21:25:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.170761671
5338,端到端:2017-05-05 12:50:01 ERROR CN streamsjob healthy not good!,1,1,0.144601821
5339,端到端:2017-05-26 23:45:01 ERROR OVERSEA streamsjob healthy not good!,2,1,0.405188611
5340,端到端:2017-04-11 22:30:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.288191935
5341,端到端:2017-05-07 15:20:02 ERROR CN streamsjob healthy not good!,1,9,0.175603411
5342,端到端:2017-05-09 05:25:01 ERROR CN streamsjob healthy not good!,1,1,0.02269114
5343,端到端:2017-05-26 21:40:02 ERROR OVERSEA streamsjob healthy not good!,1,9,0.176470588
5344,端到端:2017-04-24 11:25:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.162523486
5345,端到端:2017-04-12 04:35:01 ERROR OVERSEA streamsjob healthy not good!,1,7,0.081008816
5346,端到端:2017-05-04 23:55:01 ERROR CN streamsjob healthy not good!,1,1,0.277279954
5347,端到端:2017-05-05 06:40:02 ERROR CN streamsjob healthy not good!,1,9,0.029411765
5348,端到端:2017-05-07 01:40:02 ERROR CN streamsjob healthy not good!,1,9,0.106735077
5349,端到端:2017-05-01 23:55:01 ERROR OVERSEA streamsjob healthy not good!,1,1,0.254155225
