id,risk,category,summary,timestamp,key
81065,10+,6,15.03.26 CP1E S0069541  DNFO1033E 2019-06-21 07:03:26 BOCOU01 DNF_O_FT c4d5c6d6a5f3f1f1300fcb3 5b97947c4845e64f5b51a57dd  SAG returned error information with the - following parameters: -  Code    : \Sw.Wfa.SnlServerAppFailure\ -,2019/6/21 16:00,DNFO1033E
81066,1+,9,16.17.02 CP1D J0109747 *IEF099I JOB G01S229B WAITING FOR DATA SETS,2019/6/21 17:00,IEF099I
81067,1+,9,21.25.50 CP1E J0126712 *IEF099I JOB NMFLAGRP WAITING FOR DATA SETS,2019/6/21 22:00,IEF099I
81068,1+,0,21.14.11 CP1D J0126521  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/21 22:00,DBA:BANCS
81069,1+,0,21.14.12 CP1D J0126521  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/21 22:00,DBA:BANCS
81070,1+,0,21.14.12 CP1D J0126521  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/21 22:00,DBA:BANCS
81071,1+,0,21.14.11 CP1D J0126521  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/21 22:00,DBA:BANCS
81072,1+,9,21.12.31 CP1F J0126614 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/21 22:00,IEF099I
81073,1+,5,21.04.09 CP1D J0126451  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/21 22:00,DBA:EISS
81074,100+,6,22.52.44 CP3A S0089253 *EDG2107E JOURNAL THRESHOLD REACHED - JOURNAL IS * 50% FULL. 60599 TRACKS (3478935K) AVAILABLE,2019/6/21 23:00,EDG2107E
81075,1+,2,22.47.13 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = EH460015 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D64E6BF34B6F = 161325 -,2019/6/21 23:00,DSNR035I
81076,1+,3,".49.47 CP2B           IOS080I 5A83,76,FG133200, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBS.BACQ.GLIFINVA.EI113259",2019/6/22 1:00,IOS080I
81077,10+,6,00.45.04 CP2D S0015917  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 83.30 (Enabled%Full >= 80),2019/6/22 1:00,BSSTRGRUPS1
81078,1+,9,00.42.25 CP1D J0138966 *IEF099I JOB SA060000 WAITING FOR DATA SETS,2019/6/22 1:00,IEF099I
81079,1+,2,22.47.13 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = EH460015 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D64E6BF34B6F = 161325 -,2019/6/22 1:00,DSNR035I
81081,1+,1,01.36.22 CP2B J0128609 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/22 3:00,IEF099I
81087,1+,1,02.55.46 CP1D J0156786 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/22 4:00,IEF099I
81088,1+,1,02.15.39 CP3A J0181304 *IEF099I JOB DEDPLK23 WAITING FOR DATA SETS,2019/6/22 4:00,IEF099I
81089,1+,3,"02.12.59 CP2D           IOS080I 15EE,C8,C404244A, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A4410",2019/6/22 4:00,IOS080I
81090,1+,1,02.15.21 CP3A J0181209 *IEF099I JOB DEDPPK23 WAITING FOR DATA SETS,2019/6/22 4:00,IEF099I
81091,1+,1,02.15.01 CP3B J0181108 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/22 4:00,IEF099I
81092,10+,6,"E2E:2019-06-22 04:51:27,569 ERROR - [data.proc.convertRRT] SQL: select ID, LOCATION, ORIGIN_NODE, SCRIPT_NAME, EVENT_TYPE, VIOLATION_DATA, EVENT_TIMESTAMP, LOCAL_TIMESTAMP, AREA,SOLVE, CTIMESTAMP ",2019/6/22 5:00,E2E
81093,1+,6,"E2E:2019-06-22 04:51:27,569 ERROR - [data.proc.convertRRT] thread 'data.proc.convertRRT' error, error occurs when sql running.",2019/6/22 5:00,E2E
81095,1+,3,"04.08.51 CP1E           IOS080I 21C0,D3,ZAPBKES3, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP15D83",2019/6/22 5:00,IOS080I
81096,1+,3,"04.08.26 CP2D           IOS080I 14F7,90,ZS010005, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.UNLOIM05",2019/6/22 5:00,IOS080I
81098,10+,6,04.04.58 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPY2 BufferPool ID: 3 (%Used >= 50),2019/6/22 5:00,BQBUFPOOLS0
81100,10+,6,04.00.00 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPS2 BufferPool ID: 1 (%Used >= 50),2019/6/22 5:00,BQBUFPOOLS0
81101,1+,6,05.42.02 CP1D S0069535  DNFO1033E 2019-06-21 21:42:02 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/22 6:00,DNFO1033E
81102,1+,9,05.31.45 CP1E J0161600 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/22 6:00,IEF099I
81103,1+,5,05.04.08 CP1D J0161134  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/22 6:00,DBA:EISS
81104,1+,0,05.03.47 CP1D J0161085  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/22 6:00,DBA:BANCS
81105,1+,0,05.03.46 CP1D J0161085  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/22 6:00,DBA:BANCS
81106,1+,0,05.03.46 CP1D J0161085  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/22 6:00,DBA:BANCS
81107,1+,0,05.03.45 CP1D J0161085  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/22 6:00,DBA:BANCS
81108,1+,9,06.16.10 CP1E J0162165 *IEF099I JOB G02SA501 WAITING FOR DATA SETS,2019/6/22 7:00,IEF099I
81109,1+,4,06.02.22 CP3C J0002910  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/22 7:00,DBA:BOCSY
81110,1+,4,06.02.23 CP3C J0002910  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/22 7:00,DBA:BOCSY
81111,1+,6,10.27.44 CP1E S0069541  DNFO1033E 2019-06-22 02:27:44 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/22 11:00,DNFO1033E
81112,1+,2,12.29.38 CP1C S0008414  DSNR035I  -DP51 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200023 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP51APPL.D64F20A72C72 = 34101 -,2019/6/22 13:00,DSNR035I
81113,1+,4,13.02.23 CP3C J0048561  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/22 14:00,DBA:BOCSY
81114,1+,4,13.02.24 CP3C J0048561  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/22 14:00,DBA:BOCSY
81115,1+,0,21.14.00 CP1F J0174294  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/22 22:00,DBA:BANCS
81116,1+,0,21.14.01 CP1F J0174294  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/22 22:00,DBA:BANCS
81117,1+,0,21.14.01 CP1F J0174294  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/22 22:00,DBA:BANCS
81118,1+,9,21.11.35 CP1F J0174369 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/22 22:00,IEF099I
81119,1+,5,21.04.10 CP1F J0174267  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/22 22:00,DBA:EISS
81121,1+,9,22.17.19 CP1E J0175002 *IEF099I JOB G01S663B WAITING FOR DATA SETS,2019/6/22 23:00,IEF099I
81122,1+,9,23.04.02 CP1E J0180897 *IEF099I JOB EC044400 WAITING FOR DATA SETS,2019/6/23 0:00,IEF099I
81123,1+,2,00.48.46 CP3C S0125157  DSNR035I  -DP1S DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELSAMAU -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DP1SAPPL.D64FC7FABBD5 = 93737 -           PL,2019/6/23 1:00,DSNR035I
81124,1+,9,00.24.24 CP1E J0187031 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/23 1:00,IEF099I
81125,1+,2,00.02.26 CP1D S0008408  DSNR035I  -DP21 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP21APPL.D64FBA4B0BE3 = 144287 -,2019/6/23 1:00,DSNR035I
81132,1+,2,01.51.18 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 6 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64FD2604C0C = 66143 -           PL,2019/6/23 2:00,DSNR035I
81133,1+,8,01.44.53 CP1C S0008414 *DSNB325A  -DP51 DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP25-SEC,2019/6/23 2:00,DSNB325A
81134,1+,1,01.36.54 CP2D J0198251 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/23 2:00,IEF099I
81135,10+,6,02.37.30 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP1 NamedQueue: GUPP.SWIFTI.SEND.RECVQ CURRENT DEPTH:2042 (CurrentDepth >= 2000),2019/6/23 3:00,BQAPPQDEPS0
81136,1+,9,02.33.26 CP1E J0004777 *IEF099I JOB G01S131B WAITING FOR DATA SETS,2019/6/23 3:00,IEF099I
81137,1+,2,02.29.49 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 15 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64FD2604C0C = 66143 -           P,2019/6/23 3:00,DSNR035I
81138,1+,1,02.15.01 CP3B J0101097 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/23 3:00,IEF099I
81139,1+,3,"02.12.36 CP2D           IOS080I 59F1,50,C4042445, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A4405",2019/6/23 3:00,IOS080I
81140,1+,8,"03.25.59 CP1D S0008408 *DSNB319A  -DP21 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP32K1-SEC - DSNAME=DSNDP01L.DP41.LOGCOPY1.DS30, STARTRBA=00000001B60104F11000, - ENDRBA=00000001B601D7ED0FFF",2019/6/23 4:00,DSNB319A
81141,1+,3,"03.15.33 CP1F           IOS080I 55C4,50,ZAPISS01, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP116B4",2019/6/23 4:00,IOS080I
81142,1+,7,"03.07.14 CP1E          *IXC585E STRUCTURE DSNDP01_GBP32K1 IN COUPLING * FACILITY BCC1C1, *PHYSICAL STRUCTURE VERSION D61B122C 6FD7FC46, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/23 4:00,IXC585E
81143,1+,3,"04.30.49 CP1D           IOS080I 3ED5,D4,ZAPISS0G, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VPP3ED5 FROM S0053471 TP1F",2019/6/23 5:00,IOS080I
81144,1+,3,"04.10.34 CP2A           IOS080I E21D,FE,BKINCTG1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",2019/6/23 5:00,IOS080I
81145,1+,9,05.57.43 CP1C J0009483 *IEF099I JOB DB2SQL   WAITING FOR DATA SETS,2019/6/23 6:00,IEF099I
81146,1+,9,05.09.39 CP1C J0009073 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/23 6:00,IEF099I
81147,1+,0,05.06.09 CP1D J0008834  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,2019/6/23 6:00,DBA:BANCS
81148,1+,0,05.06.08 CP1D J0008834  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/23 6:00,DBA:BANCS
81149,1+,0,05.06.07 CP1D J0008834  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/23 6:00,DBA:BANCS
81150,1+,0,05.06.08 CP1D J0008834  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/23 6:00,DBA:BANCS
81151,1+,5,05.04.12 CP1E J0008891  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/23 6:00,DBA:EISS
81152,1+,9,06.40.14 CP3C J0142026 *IEF099I JOB DEDPSE31 WAITING FOR DATA SETS,2019/6/23 7:00,IEF099I
81153,1+,4,06.02.18 CP3C J0124507  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/23 7:00,DBA:BOCSY
81154,1+,4,06.02.18 CP3C J0124507  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/23 7:00,DBA:BOCSY
81155,1+,7,"08.56.38 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/23 9:00,IXC585E
81156,1+,9,09.19.23 CP1C J0011560 *IEF099I JOB CXEXCPW  WAITING FOR DATA SETS,2019/6/23 10:00,IEF099I
81157,1+,7,"08.56.38 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/23 10:00,IXC585E
81158,10+,6,13.25.57 CP1D S0007514  DNFO1033E 2019-06-23 05:25:57 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/23 14:00,DNFO1033E
81159,1+,4,13.02.16 CP3C J0170224  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/23 14:00,DBA:BOCSY
81160,1+,4,13.02.16 CP3C J0170224  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.9% INUSE SYSJOB,2019/6/23 14:00,DBA:BOCSY
81161,1+,9,18.57.04 CP1D J0018359 *IEF099I JOB G0DS048B WAITING FOR DATA SETS,2019/6/23 19:00,IEF099I
81162,10+,9,19.35.28 CP1D J0018930 *IEF099I JOB G0BS048B WAITING FOR DATA SETS,2019/6/23 20:00,IEF099I
81163,1+,0,21.14.32 CP1C J0019974  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/23 22:00,DBA:BANCS
81164,1+,0,21.14.33 CP1C J0019974  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB ALL BUFFER POOLS,2019/6/23 22:00,DBA:BANCS
81165,1+,0,21.14.32 CP1C J0019974  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/23 22:00,DBA:BANCS
81166,1+,0,21.14.32 CP1C J0019974  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/23 22:00,DBA:BANCS
81167,1+,9,21.10.47 CP1E J0020027 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/23 22:00,IEF099I
81168,1+,5,21.04.08 CP1D J0019918  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/23 22:00,DBA:EISS
81169,1+,9,00.34.49 CP1F J0032700 *IEF099I JOB SA060000 WAITING FOR DATA SETS,2019/6/24 1:00,IEF099I
81170,1+,1,01.31.18 CP2A J0067465 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/24 2:00,IEF099I
81171,1+,1,02.57.32 CP2D J0098714 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/24 3:00,IEF099I
81172,1+,1,02.15.03 CP3B J0023399 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/24 3:00,IEF099I
81173,1+,3,"02.08.43 CP2A           IOS080I 5AB1,76,C4041332, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",2019/6/24 3:00,IOS080I
81174,1+,1,02.00.45 CP1E J0042026 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/24 3:00,IEF099I
81175,1+,9,03.57.22 CP1F J0053217 *IEF099I JOB G0BOCBK2 WAITING FOR DATA SETS,2019/6/24 4:00,IEF099I
81176,1+,3,"03.32.05 CP2B           IOS080I EB92,E9,BKJNAL05, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",2019/6/24 4:00,IOS080I
81177,1+,3,"04.39.21 CP1E           IOS080I 55D5,78,ZAPISS0G, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11600",2019/6/24 5:00,IOS080I
81178,1+,3,"04.34.51 CP1F           IOS080I 55D5,76,ZAPISS0B, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11600",2019/6/24 5:00,IOS080I
81179,1+,3,"04.09.11 CP1D           IOS080I 57C4,8C,ZAPISS0A, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP13EB5",2019/6/24 5:00,IOS080I
81180,10+,6,"05.57.47 CP1C J0032327  $HASP530 G0HS005B ON OFF1.ST  62,849 RECORDS 31323031393036404601559 7523364704102277755737304.687  SAG reported an error with the - following parameters: -  Severity    : 'Transient' -  Code        : 'Sw.G",2019/6/24 6:00,HASP530
81181,1+,0,05.04.40 CP1F J0054767  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/24 6:00,DBA:BANCS
81182,1+,0,05.04.41 CP1F J0054767  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,2019/6/24 6:00,DBA:BANCS
81183,1+,0,05.04.40 CP1F J0054767  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/24 6:00,DBA:BANCS
81184,1+,0,05.04.39 CP1F J0054767  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/24 6:00,DBA:BANCS
81185,1+,5,05.04.08 CP1D J0054851  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/24 6:00,DBA:EISS
81186,1+,9,05.03.39 CP1C J0054849 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/24 6:00,IEF099I
81187,1+,9,06.22.39 CP1C J0056078 *IEF099I JOB DBCONT   WAITING FOR DATA SETS,2019/6/24 7:00,IEF099I
81188,1+,4,06.02.07 CP3C J0045898  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/24 7:00,DBA:BOCSY
81189,1+,4,06.02.07 CP3C J0045898  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.9% INUSE SYSJOB,2019/6/24 7:00,DBA:BOCSY
81190,1+,9,09.27.55 CP1D J0059123 *IEF099I JOB CXEXCPW  WAITING FOR DATA SETS,2019/6/24 10:00,IEF099I
81191,1+,9,11.42.13 CP1A J0068520 *IEF099I JOB SORTLOG1 WAITING FOR DATA SETS,2019/6/24 12:00,IEF099I
81192,1+,4,13.02.41 CP3C J0091562  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.5% INUSE SYSJOB,2019/6/24 14:00,DBA:BOCSY
81193,1+,4,13.02.40 CP3C J0091562  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.9% INUSE SYSJOB,2019/6/24 14:00,DBA:BOCSY
81194,1+,6,14.57.50 CP1E S0007517  DNFO1033E 2019-06-24 06:57:50 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/24 15:00,DNFO1033E
81205,1+,0,21.14.09 CP1E J0101815  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.4% INUSE SYSJOB,2019/6/24 22:00,DBA:BANCS
81206,1+,0,21.14.09 CP1E J0101815  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/24 22:00,DBA:BANCS
81207,1+,0,21.14.10 CP1E J0101815  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,2019/6/24 22:00,DBA:BANCS
81208,1+,0,21.14.08 CP1E J0101815  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/24 22:00,DBA:BANCS
81209,1+,9,21.13.21 CP1E J0101901 *IEF099I JOB NA100009 WAITING FOR DATA SETS,2019/6/24 22:00,IEF099I
81210,1+,5,21.04.08 CP1D J0101773  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/24 22:00,DBA:EISS
81211,1+,2,00.09.50 CP1D S0008416  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP61APPL.D6523FD25E8E = 27932 00-,2019/6/25 1:00,DSNR035I
81212,1+,1,01.31.30 CP2D J0137220 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/25 2:00,IEF099I
81213,1+,3,"01.22.19 CP2C           IOS080I 42BA,47,UMC24300, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.JNAL.UPC20073.PR43",2019/6/25 2:00,IOS080I
81214,1+,9,01.19.53 CP1E J0114612 *IEF099I JOB SA040000 WAITING FOR DATA SETS,2019/6/25 2:00,IEF099I
81215,1+,1,02.44.56 CP1D J0131440 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/25 3:00,IEF099I
81216,1+,1,02.15.01 CP1C J0119305 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/25 3:00,IEF099I
81217,1+,3,"02.07.27 CP2A           IOS080I 42FB,34,ROMGA00D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPTO1014.AU25.RO00A25D",2019/6/25 3:00,IOS080I
81218,1+,1,03.20.42 CP2C J0168390 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/25 4:00,IEF099I
81219,1+,9,05.30.15 CP1D J0137458 *IEF099I JOB G0BOCBK2 WAITING FOR DATA SETS,2019/6/25 6:00,IEF099I
81220,1+,9,05.08.26 CP1C J0137153 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/25 6:00,IEF099I
81221,1+,0,05.05.06 CP1F J0136972  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.4% INUSE SYSJOB,2019/6/25 6:00,DBA:BANCS
81222,1+,0,05.05.06 CP1F J0136972  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.5% INUSE SYSJOB,2019/6/25 6:00,DBA:BANCS
81223,1+,0,05.05.07 CP1F J0136972  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 74.0% INUSE SYSJOB,2019/6/25 6:00,DBA:BANCS
81224,1+,0,05.05.07 CP1F J0136972  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.5% INUSE SYSJOB,2019/6/25 6:00,DBA:BANCS
81225,1+,5,05.04.08 CP1D J0137049  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/25 6:00,DBA:EISS
81226,1+,4,06.02.27 CP3C J0167981  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.6% INUSE SYSJOB,2019/6/25 7:00,DBA:BOCSY
81227,1+,4,06.02.27 CP3C J0167981  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.9% INUSE SYSJOB,2019/6/25 7:00,DBA:BOCSY
81228,1+,9,10.07.42 CP1D J0145350 *IEF099I JOB CXEXCPW  WAITING FOR DATA SETS,2019/6/25 11:00,IEF099I
81229,1+,9,12.57.54 CP1C J0158982 *IEF099I JOB G01S300A WAITING FOR DATA SETS,2019/6/25 13:00,IEF099I
81230,1+,2,12.29.05 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200023 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP41APPL.D652E639B63C = 121365 -,2019/6/25 13:00,DSNR035I
